11.0,1.7625732421875,11.0,1.834980845451355,11.0,1.7954813241958618,11.0,1.7472130060195923,11.0,1.7340469360351562,11.0,1.7480374574661255,11.0,1.8583346605300903,11.0,1.7817013263702393,11.0,0
11.0,1.7625732421875,11.0,1.834980845451355,11.0,1.7954813241958618,11.0,1.7472130060195923,11.0,1.7340469360351562,11.0,1.7480374574661255,11.0,1.8583346605300903,11.0,1.7817013263702393,11.0,-0.96775772750030575
6.477782726287842,1.1794633865356445,11.0,1.229394555091858,11.0,1.207823395729065,11.0,1.178465723991394,11.0,1.0710071325302124,11.0,1.108980655670166,11.0,1.319928526878357,11.0,1.2433933019638062,11.0,5
11.0,1.639998435974121,11.0,1.9527889490127563,11.0,1.7369734048843384,11.0,1.6765141487121582,11.0,1.5730968713760376,11.0,1.7816059589385986,11.0,11.0,11.0,2.105039596557617,11.0,1.8586088471779825
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,3.4306453755657658
11.0,8.304054260253906,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,4.4139933861723213
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2.7798756518375924
11.0,11.0,11.0,8.296780586242676,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,5
11.0,11.0,11.0,8.82352066040039,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.669981956481934,5
11.0,11.0,11.0,11.0,1.007741093635559,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.166646957397461,5
11.0,11.0,11.0,11.0,11.0,9.085841178894043,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.6057685017585754,-5
11.0,11.0,8.847613334655762,11.0,11.0,11.0,0.28142789006233215,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.080450057983398,-5
11.0,11.0,0.47130852937698364,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.4225151240825653,11.0,9.15336799621582,-5
0.029506750404834747,11.0,11.0,11.0,11.0,11.0,0.6277492642402649,11.0,11.0,11.0,11.0,11.0,0.2957583963871002,11.0,11.0,11.0,9.525993347167969,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.24193333089351654,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,0.3909969627857208,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.21521979570388794,11.0,11.0,-5
11.0,11.0,0.1721409261226654,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.2912849187850952,1.1580696290622083
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.02505428157746792,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.75864598549610096
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.068282832186423281
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.03224310278892517,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-0.46627214478287143
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.027736250311136246,11.0,11.0,11.0,0.2854357063770294,11.0,11.0,11.0,11.0,-0.26644936523064755
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.02821102738380432,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.36458602368220988
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.034123796969652176,11.0,0.3559442460536957,11.0,11.0,11.0,11.0,11.0,11.0,-0.11837529744724008
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.350680947303772,11.0,11.0,11.0,11.0,11.0,11.0,-1.2141205241633777
11.0,11.0,11.0,11.0,11.0,11.0,0.3867971897125244,11.0,0.4205602705478668,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.9331806101843054
11.0,8.859106063842773,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,0.6515488028526306,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,8.875865936279297,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.761327743530273,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,9.348321914672852,11.0,8.675012588500977,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.128616333007812,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.409769058227539,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.436284065246582,11.0,8.791975975036621,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-5
11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.327338218688965,11.0,9.18208122253418,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-4.3349835204651352
11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.098998069763184,11.0,9.712556838989258,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.5122671496742695
11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.849418640136719,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.2782815396119998
11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.974421501159668,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.1480371100554305
11.0,11.0,11.0,11.0,11.0,11.0,11.0,8.905661582946777,11.0,11.0,11.0,8.849759101867676,11.0,11.0,11.0,11.0,11.0,-3.2831911152225439
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.739950180053711,11.0,11.0,11.0,11.0,11.0,-3.4217251646531568
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.5167767217940544
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.93448543548584,11.0,11.0,11.0,9.923770904541016,11.0,8.871216773986816,11.0,-3.690917479587339
9.708776473999023,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.027543067932129,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.8226400925112798
8.713071823120117,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.1828407049179077,11.0,11.0,11.0,11.0,11.0,-3.5308552591560134
8.065722465515137,11.0,11.0,11.0,11.0,0.9788602590560913,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.2372347116470337,11.0,11.0,11.0,-3.5968178965698461
7.6598615646362305,11.0,11.0,11.0,11.0,0.8826756477355957,11.0,0.8950307369232178,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.6396549407568988
7.795643329620361,11.0,11.0,11.0,11.0,11.0,11.0,0.8697274923324585,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.5866387308726684
11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.8124203085899353,11.0,11.0,11.0,11.0,11.0,0.7263693809509277,11.0,11.0,11.0,-3.3116292645375669
11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.7202314734458923,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-3.1217517519197484
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.303152084350586,11.0,0.8839189410209656,11.0,11.0,11.0,-2.9936409883036319
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.9193865060806274,11.0,11.0,11.0,-2.8179079296987988
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-2.5830148755709348
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-2.4261609507559267
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,1.6284019947052002,11.0,11.0,11.0,-2.302579275233283
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.364984512329102,11.0,11.0,11.0,-2.1626488577270426
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-2.0297770960202044
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-1.8877059545027579
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-1.7343870208151262
11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.39995288848877,11.0,-1.5815058569316014
11.0,11.0,9.7253999710083,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,-1.4259261050206449
